id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
870,This is a chart of what it looked like when it first became popular last summer .,Đây là biểu đồ thể hiện điều đó khi video này lần đầu tiên trở nên phổ biến vào mùa hè trước .,Đây là biểu đồ của nó trông như thế nào khi nó trở thành mùa hè năm ngoái .,-0.4237267971038818,0,1,43.42956481783242,,
871,"But he didn &apos;t actually set out to make a viral video , Bear .",Nhưng Bear không cố ý tạo ra một video như vậy .,"Nhưng anh ta không thực sự đã tạo ra một đoạn video virus , Xin cảm ơn .",-1.103600263595581,0,1,43.42956481783242,,
872,He just wanted to share a rainbow .,Ông ấy chỉ muốn mọi người nhìn thấy cầu vồng .,Anh ta chỉ muốn chia sẻ một cầu nguyện .,-0.6739398241043091,0,1,43.42956481783242,,
873,Because that &apos;s what you do when your name is Yosemite Mountain Bear .,Bởi vì đó là những gì bạn làm khi bạn là Yosemite Mountain Bear ( con gấu ở núi Yosemite .,Bởi vì đó là những gì bạn làm khi tên của bạn là Những ngọn núi núi Yi .,-1.301478147506714,0,1,43.42956481783242,,
874,And he had posted lots of nature videos in fact .,Thực ra ông ấy đã đăng rất nhiều video về thiên nhiên .,Và ông ấy đã đăng rất nhiều đoạn video tự nhiên .,-0.5945298671722412,0,1,43.42956481783242,,
875,And this video had actually been posted all the way back in January .,Trong khi video này được đăng lên vào tận tháng 1 .,Và đoạn video này đã được đăng tất cả vào tháng 1 .,-0.6557724475860596,0,1,43.42956481783242,,
876,So what happened here ?,Vậy điều gì xảy ra ở đây ?,Vậy điều gì đã xảy ra ở đây ?,-0.2956628203392029,0,1,43.42956481783242,,
877,Jimmy Kimmel actually .,Thực ra nguyên do là Jimmy Kimmel .,Jim Kim Kim Kim Kim Kim thực sự .,-0.8139132857322693,2,1,43.42956481783242,,
878,Jimmy Kimmel posted this tweet that would eventually propel the video to be as popular as it would become .,Jimmy Kimmel đã đăng thế này trên twitter để rồi cuối cùng đã khiến video này trở nên phổ biến như bây giờ .,Jim Kim Kim Kim Kim đã đăng đoạn video này để được phổ biến như thể nó sẽ trở thành .,-1.1918026208877563,0,1,43.42956481783242,,
884,"And similar to &quot; Double Rainbow , &quot; it seems to have just sprouted up out of nowhere .",Và tương tự như &quot; Double Rainbow &quot; Có vẻ như nó chỉ nổi lên từ chỗ không có gì cả .,"Và tương tự với &quot; Những miếng đệm &quot; , có vẻ như chỉ được cấy ghép ra khỏi không đâu .",-1.267891526222229,0,1,43.42956481783242,,
893,"And now there are 10,000 parodies of &quot; Friday &quot; on YouTube .",Kết quả là bây giờ có hơn 10000 phiên bản bắt chước &quot; Friday &quot; trên YouTube .,Và bây giờ có khoảng 100.000 cây cỏ &quot; thứ sáu &quot; trên YouTube .,-1.0166946649551392,0,1,43.42956481783242,,
903,There were remixes .,Có cả những bản phối khí lại .,Có những bản phối hợp .,-1.1102612018585205,0,1,43.42956481783242,,
906,An entire remix community sprouted up that brought it from being just a stupid joke to something that we can all actually be a part of .,Một cộng đồng phối khí nổi lên biến nó tự một trò đùa ngu ngốc đến điều gì đó mà tất cả chúng ta có thể là một phần trong đó .,Tất cả một cộng đồng phối hợp lại với nó từ chỉ là một trò đùa ngu ngốc đối với một thứ mà tất cả chúng ta có thể trở thành một phần của cộng đồng .,-1.0198962688446045,0,1,43.42956481783242,,
909,Who could have predicted &quot; Double Rainbow &quot; or Rebecca Black or &quot; Nyan Cat ? &quot;,Ai có thể dự đoán &quot; Double Rainbow &quot; hay Rebecca Black hay &quot; Nyan Cat &quot;,Ai có thể dự đoán &quot; Tiếng Tiji &quot; hay Rebeccaa hay &quot; Những người có thể dự đoán được ? &quot;,-1.3715938329696655,0,1,43.42956481783242,,
910,What scripts could you have written that would have contained this in it ?,Bạn có thể viết kịch bản gì chứa đựng điều này trong đó ?,Điều gì mà bạn có thể viết nó sẽ chứa trong nó ?,-1.2321178913116455,0,1,43.42956481783242,,
913,"So I got a ticket for not riding in the bike lane , but often there are obstructions that keep you from properly riding in the bike lane .","Video của Vậy là tôi nhận vé phạt vì đã không đi xe đạp trong đúng làn đường dành cho xe đạp , nhưng thường có những vật cản khiến bạn không đi đúng vào làn đường dành cho xe đạp .","Vì vậy tôi có một vé vé để không loại bỏ đường xe đạp , nhưng thường có những đường ngoại trừ khiến bạn thoát khỏi đường xe đạp .",-1.2120219469070437,0,1,43.42956481783242,,
925,Thank you .,Cảm ơn các bạn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
931,Huh . Hang on a moment .,Hở . Xin chờ một chút .,Xin cảm ơn .,-0.5222713351249695,0,12,43.42956481783242,,
932,It might take a moment to load .,Có lẽ cần giây lát để chạy đoạn video .,Nó có thể tốn một khoảnh khắc để đăng tải .,-0.9853948950767516,0,1,43.42956481783242,,
936,Okay .,Được rồi .,Được rồi .,-0.6719364523887634,0,2,43.42956481783242,,
945,"Back then , when Arjuna , the great Indian warrior prince , when he was thirsty , he &apos;d take out a bow , he &apos;d shoot it into the ground and water would come out .","Thời đó , khi Arjuna , vị hoàng tử chiến binh Ấn Độ vĩ đại , khi khát nước , chàng sẽ rút cung tên , chàng bắn vào mặt đất và nước sẽ phun ra .","Quay trở lại , khi Nhà Trắng , một chiến binh cựu chiến binh Ấn Độ , khi ông ta đang khát lờ , ông ta sẽ bắn nó vào mặt đất và nước sẽ ra đi .",-1.032496213912964,0,1,43.42956481783242,,
949,I found myself becoming a little bit of a technophobe .,Tự nhiên tôi thấy mình trở thành kẻ sợ công nghệ .,Tôi đã tìm ra mình trở thành một thứ huyền thoại .,-1.2098567485809326,0,1,43.42956481783242,,
962,It brings together image and text and animation and sound and touch .,"Nó kết hợp hình ảnh , chữ , minh hoạ động , âm thanh , và cảm giác chạm .",Nó mang đến hình ảnh và hình ảnh và hình ảnh và âm thanh .,-0.9815791845321656,2,1,43.42956481783242,,
963,Storytelling is becoming more and more multi-sensorial .,Việc kể chuyện đang trở nên ngày càng đa giác quan .,Những câu chuyện bán chạy đang trở nên ngày càng nhiều .,-1.155393123626709,0,1,43.42956481783242,,
968,And actually I become a character in the book .,Và trên thực tế tôi biến thành một nhân vật trong quyển sách .,Và thực ra tôi trở thành một nhân vật trong cuốn sách .,-0.4047202169895172,0,1,43.42956481783242,,
970,The child in me is really excited by these kinds of possibilities .,Đứa trẻ trong tôi vô cùng hứng thú bởi những khả năng như thế này .,Những đứa trẻ trong tôi thực sự rất hứng thú với những khả năng như thế này .,-0.663623571395874,0,1,43.42956481783242,,
971,Now I &apos;ve been talking a lot about magic .,"Nào , tôi đã nói rất nhiều về phép màu .",Tôi đã nói rất nhiều về ảo thuật .,-0.5914989113807678,0,1,43.42956481783242,,
972,"And I don &apos;t mean wizards and dragons , I mean the kind of childhood magic , those ideas that we all harbored as children .","Và ý tôi không phải là phù thuỷ hay rồng , ý tôi là loại phép màu trẻ thơ , những ý tưởng chúng ta đều ấp ủ khi còn bé .","Và tôi không có nghĩa là sưu tập và con rồng , ý tôi là phép màu thời thơ ấu , những ý tưởng mà tất cả chúng ta đều bến cả những đứa trẻ .",-0.8374277353286743,0,1,43.42956481783242,,
973,"This idea of fireflies in a jar , for some reason , was always really exciting to me .","Ý tưởng nhốt đom đóm trong lọ thuỷ tinh , không biết tại sao , luôn vô cùng thú vị đối với tôi .","Ý tưởng đom đóm đóm trong một lọ , vì một lý do nào đó , luôn rất thú vị với tôi .",-0.5574430227279663,0,1,43.42956481783242,,
974,"And so over here you need to tilt your iPad , take the fireflies out .","Và thế là ở đây , bạn cần nghiêng iPad , để lấy đom đóm ra .","Và ở đây bạn cần đặt iPad lên iPad của mình , lấy đom đóm .",-0.8189730048179626,0,1,43.42956481783242,,
975,And they actually illuminate your way through the rest of the book .,Và chúng sẽ chiếu sáng cho bạn qua phần còn lại của quyển sách .,Và chúng thực sự sáng tạo bằng cách của bạn qua phần còn lại của quyển sách .,-0.8800410032272339,0,1,43.42956481783242,,
976,Another idea that really fascinated me as a child was that an entire galaxy could be contained within a single marble .,Một ý tưởng khác hớp hồn tôi khi còn bé là nguyên một thiên hạ rộng lớn có thể bị thu vào một hòn bi duy nhất .,Một ý tưởng khác đã thực sự hấp dẫn tôi như một đứa trẻ là một thiên hà có thể chứa trong một đám mây .,-0.8739673495292664,0,1,43.42956481783242,,
977,"And so over here , each book and each world becomes a little marble that I drag in to this magical device within the device .","Và thế là ở đây , mỗi cuốn sách và mỗi thế giới trở thành một hòn bi nhỏ bé mà tôi kéo vào trong thiết bị nhiệm màu này trong một thiết bị khác .","Và ở đây , mỗi cuốn sách và mỗi thế giới trở thành một viên đám đông nhỏ mà tôi kéo vào thiết bị kỳ diệu này trong thiết bị .",-0.5922594666481018,0,1,43.42956481783242,,
978,And it opens up a map .,Và một bản đồ mở ra .,Và nó mở một bản đồ .,-0.4564388990402221,0,1,43.42956481783242,,
979,"All along , all fantasy books have always had maps , but these maps have been static .","Lúc nào cũng thế , quyển sách thần tiên nào cũng có bản đồ , nhưng những bản đồ này đều tĩnh .","Tất cả những cuốn sách ảo tưởng luôn luôn có bản đồ , nhưng những bản đồ này đã rất tĩnh lặng .",-0.7016621828079224,0,1,43.42956481783242,,
980,This is a map that grows and glows and becomes your navigation for the rest of the book .,Đây là một chiếc bản đồ tự phóng to ra và nhấp nháy sáng và nó vạch phương hướng cho bạn trong suốt phần còn lại của quyển sách .,Đây là bản đồ phát sáng và ánh sáng trở thành hướng dẫn của bạn cho phần còn lại của quyển sách .,-0.6640918850898743,0,1,43.42956481783242,,
981,It reveals itself to you at certain points in the book as well .,"Vào vài thời điểm nhất định trong quyển sách , nó sẽ cho bạn thấy bí mật trong nó nữa .",Nó tự tiết lộ cho bạn những điểm nhất định trong cuốn sách .,-0.7598592638969421,0,1,43.42956481783242,,
982,So I &apos;m just going to enter in .,"Thế , tôi sẽ đi vào bây giờ .",Vì vậy tôi sẽ bước vào .,-0.8326634764671326,0,1,43.42956481783242,,
